Scholar ID,Gender,Black or African American,Hispanic or Latinx,Native Hawaiian or Pacific Islander,Asian,American Indian or Alaska Native,White,Family Income,Family Size,Federal Poverty Level Percentage,First Generation College Student,High School,High School Graduation Year,HS Unweighted GPA,HS Weighted GPA,Class Rank,Class Size,SAT Math,SAT Critical Reading,SAT Total,Scholar Status,Scholar Secondary Status,Last Renewal Date,Cohort,SA Cohort,Completed SA as Junior,Completed SA as Senior,# SA Cohorts,SA Chemistry,SA Computer Science,Scholar College,College Forbes Ranking,College Forbes Ranking 2018,Intended Major,Intended Major STEM?,College Graduation Year,# Years of College,# of College Terms,Current Major,Current Major Category,Current Major STEM?,Reported Total GPA,GPA - Freshman Year,GPA - Sophomore Year,GPA - Junior Year,GPA - Senior Year,GPA - Super Senior,College Degree Earned Type,Estimated Student Loans at Graduation,6 Months Post College: Employment Status,6 Months Post College: Graduate School
a017000001Q8JDj,Female,1,0,0,0,0,0,47371,2,288,1,St. Mary's Academy,2015,,3.79,,,530,430,1490,Current Scholar,,2019 Fall,2015,2015,1,1,2,1,0,UC Davis,102,94,ENGINEERING.: Biomedical/Medical Engineering.,1,2020,5,13,Business/Managerial Economics.,Business,0,2.51,,,,,,,,,
a017000001JTPEa,Male,0,1,0,0,0,0,19000,6,56,1,Lawndale High School,2014,,3.6,,,640,580,1820,Scholar Alumni,,2019 Spring,2014,2014,1,1,2,1,0,UC Davis,102,94,ENGINEERING.: Computer Engineering.,1,2019,5,11,Computer Science,Computer Science,1,2.99,,,,,,B.S.,"10,000-19,999",,
a017000001Q7n2n,Male,1,0,0,0,0,0,41130,11,81,1,Manual Arts Senior High School,2015,,3.739,25,350,490,530,1550,Current Scholar,,2019 Spring,2015,2015,0,1,1,1,0,UC Davis,102,94,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biochemistry.,1,2020,5,10,Chemical Engineering.,Engineering,1,2.43,,,,,,,,,
a017000001JTOp1,Female,1,0,0,0,0,0,34491,3,166,1,Ramon C. Cortines High School of the Visual & Performing Arts,2014,,3.75,,,530,600,1660,Scholar Alumni,,2018 Spring,2014,2014,0,1,1,0,0,UC Davis,102,94,SOCIAL SCIENCES.: Anthropology.,0,2018,4,11,Human Development,Family and Consumer Sciences,0,2.72,3.17,,,,,,,,
a013900001WSyKz,Female,0,1,0,0,0,0,40836,7,107,1,Theodore Roosevelt High School,2016,3.32,3.52,37,359,440,390,1300,Current Scholar,,2019 Fall,2016,2016,0,1,1,0,0,UC Davis,102,94,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Zoology/Animal Biology.,1,2020,4,10,"Human Development, Family Studies, and Related Services.",Family and Consumer Sciences,0,2.4,,,,,,,,,
a017000001JTP4y,Female,1,0,0,0,0,0,32841,3,158,0,Crenshaw High School,2012,,3.8,,,630,660,1780,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,UC Davis,102,94,ENGINEERING.: Civil Engineering.,1,2017 W,4.5,15,Geology,Physical Sciences,1,2.52,3.52,3.25,2.02,,,B.A.,,,
a017000001P6W5B,Female,0,0,0,0,0,0,29987,4,119,0,Sherman Oaks Center Enriched Studies,2014,,4.19,,,520,530,1610,Scholar Alumni,,2018 Spring,2014,,1,0,1,0,0,UC Davis,102,94,UNDECLARED.: Undeclared.,0,2018,4,11,Anthropology,Social Sciences,0,3.79,3.5,,,,,B.A.,"20,000-29,999",,
a013900001c98Gk,Male,0,1,0,0,0,0,22259,5,76,1,Animo Inglewood Charter School,2019,3.79,3.79,22,151,,,1220,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,UC Davis,102,94,,0,,,,,,,,,,,,,,,,
a017000001JTPBg,Male,0,1,0,0,0,0,21925,4,87,1,Fairfax High School,2013,,3.8,,,500,590,1700,Scholar Alumni,,2017 Spring,2013,,0,0,0,0,0,University of Richmond,82,93,SOCIAL SCIENCES.: Political Science and Government.,0,2017,4,8,Biology,Biology,1,2.84,3.1,2.47,,,,B.A.,"10,000-19,999",,
a013900001WSyCJ,Female,0,1,0,0,0,0,3516,5,12,1,Los Angeles Leadership Academy High School,2016,3.9,4.1,3,69,500,620,1680,Current Scholar,,2019 Fall,2016,2016,0,1,1,0,0,Franklin and Marshall College,92,92,ENGLISH LANGUAGE AND LITERATURE/LETTERS.: English Language and Literature.,0,2020,4,6,English,English,0,3.57,,,,,,,,,
a017000001JTPBA,Female,0,0,1,1,0,0,28724,4,114,1,Benjamin Franklin High School,2013,,3.81,,,650,450,1610,Scholar Alumni,,2017 Spring,2013,,0,0,0,0,0,Franklin and Marshall College,92,92,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biochemistry.,1,2017,4,8,Public Health- Biology,Health Professions,0,2.58,2.58,2.18,,,,B.A.,,,
a017000001JTPC3,Female,0,1,0,0,0,0,30791,5,105,1,Animo Inglewood Charter School,2013,,4.07,,,610,460,1610,Scholar Alumni,,2017 Spring,2013,,0,0,0,0,0,Franklin and Marshall College,92,92,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Pre-Medicine/Pre-Medical Studies.,1,2017,4,8,Psychology,Psychology,0,3,3,3,,,,B.A.,"10,000-19,999",,
a013900001WSyMM,Female,0,0,0,1,0,0,48647,4,194,1,Franscisco Bravo Medical  Magnet High School,2016,3.714,4.039,13,433,620,600,1780,Current Scholar,Break/Suspension,2019 Fall,2016,2016,0,1,1,0,0,Franklin and Marshall College,92,92,UNDECLARED.: Undeclared.,0,2020,4,6,Public Policy,Public Administration and Social Services,0,3.02,,,,,,,,,
a013900001YvKuP,Male,1,0,0,0,0,0,16404,5,56,1,Phillips Academy,2017,3.2,3.2,,,610,580,1190,Current Scholar,,2019 Fall,2017,2017,1,1,2,0,0,Franklin and Marshall College,92,92,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.: Public Policy Analysis.,0,2021,4,4,Economics.,Social Sciences,0,3.47,,,,,,,,,
a013900001cVY2v,Female,0,0,1,1,0,0,38758,5,132,1,Venice High School,2019,3.963,4.063,3,128,,,1280,Current Scholar,,2019 Fall,2019,2018,1,0,1,0,0,Franklin and Marshall College,92,92,HEALTH PROFESSIONS AND RELATED PROGRAMS.,1,,,,,,,,,,,,,,,,
a017000001JTPAK,Female,0,0,0,1,0,0,2603,3,13,1,Venice High School,2014,,3.67,,,620,610,1800,Scholar Alumni,,2017 Spring,2014,,0,0,0,0,0,Franklin and Marshall College,92,92,MATHEMATICS AND STATISTICS.: Mathematics.,1,2018,4,7,"Ecology, Behavior, and Evolution",Biology,1,3.25,3.58,,,,,B.A.,"5,000-9,999",,
a017000001JTP4C,Male,0,1,0,0,0,0,7480,5,25,1,Animo Inglewood Charter School,2012,,4,,,620,520,1730,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,Franklin and Marshall College,92,92,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Pre-Medicine/Pre-Medical Studies.,1,2016,4,8,Health and Humans Biology,Biology,1,3.3,3.3,3.28,3.18,,,B.A.,,,
a017000001JTP4N,Female,0,0,1,1,0,0,22800,5,77,0,Benjamin Franklin High School,2012,,4.5,,,650,620,1860,Scholar Alumni,,2016 Fall,2012,,0,0,0,0,0,Franklin and Marshall College,92,92,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.: Business Administration, Management and Operations.",0,2016,4,8,"Business, Organizations, and Society",Business,0,3.31,3,3.11,3.35,,,B.A.,"20,000-29,999","Employed, full-time",No
a017000001JTP4T,Female,0,0,1,1,0,0,13737,4,55,1,Benjamin Franklin High School,2012,,4.07,,,650,610,1940,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,Franklin and Marshall College,92,92,UNDECLARED.: Undeclared.,0,2016,4,8,Economics,Business,0,3.57,3.8,3.8,3.6,,,B.A.,,,
a017000001JTP5R,Male,0,1,0,0,0,0,12922,3,62,0,Camino Nuevo No.2,2012,,4.08,,,640,620,1930,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,Franklin and Marshall College,92,92,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,2016,4,7,Computer Science,Computer Science,1,2.8,2.8,2.81,3.33,,,B.A.,,,
a013900001YKFf5,Male,0,1,0,0,0,0,31488,3,152,1,Abraham Lincoln High School,2018,3.5,3.65,19,51,670,610,1280,Current Scholar,Summer Academy,2019 Fall,2018,2017,1,1,2,0,1,Franklin and Marshall College,92,92,MULTI/INTERDISCIPLINARY STUDIES.: Mathematics and Computer Science.,1,2022,4,2,Computer Science,Computer Science,1,3.46,,,,,,,,,
a013900001WSyUE,Female,0,1,0,0,0,0,6528,3,31,1,Vistamar High School,2016,3.5,3.9,0,66,,,,Current Scholar,,2019 Fall,2016,2016,0,1,1,0,0,Franklin and Marshall College,92,92,ENGLISH LANGUAGE AND LITERATURE/LETTERS.: English Language and Literature.,0,2020,4,6,Creative Writing.,English,0,3.2,,,,,,,,,
a017000001Q7mdg,Female,0,1,0,0,0,1,44451,5,151,1,Schurr High School,2015,,4.16,20,641,600,720,1990,Current Scholar,Community College,2019 Spring,2015,2015,1,1,2,0,0,Reed College,70,91,SOCIAL SCIENCES.: Political Science and Government.,0,2019 W,3.5,6,English Literature (British and Commonwealth).,English,0,2.35,,,,,,,,,
a017000001JTOox,Female,0,1,0,0,0,0,7160,3,34,1,St. Mary's Academy,2014,,4.17,,,,,,Scholar Alumni,,2018 Fall,2014,2014,0,1,1,0,0,Reed College,70,91,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biochemistry.,1,2018,4,6,Math and Life Sciences,Math and Stats,1,2.59,2,,,,,,,,
a013900001WSPhR,Male,0,1,0,0,0,1,16457,4,66,1,Port of Los Angeles High School,2016,3.33,3.57,31,217,640,580,1790,Current Scholar,,2019 Fall,2016,2016,0,1,1,0,0,George Washington University,88,90,SOCIAL SCIENCES.: Political Science and Government.,0,2020,4,6,Political Science and Government.,Social Sciences,0,3.3,,,,,,,,,
a013900001cUbHN,Female,1,0,0,0,0,0,26301,5,89,1,Needham High School,2019,3.92,4.92,,,620,620,1240,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,Trinity College (CT),84,89,BIOLOGICAL AND BIOMEDICAL SCIENCES.,1,,,,,,,,,,,,,,,,
a017000001Q8Ivf,Female,0,1,0,0,0,0,47776,6,142,1,Bell High School,2015,,4.208,32,820,630,650,1970,Current Scholar,Community College,2019 Spring,2015,2015,0,1,1,0,0,Macalester College,100,87,PHYSICAL SCIENCES.: Chemistry.,1,2019,4,7,Chemistry.,Physical Sciences,1,3.21,,,,,,,,,
a013900001WSyRK,Male,0,1,0,0,0,0,36575,4,146,1,Animo Inglewood Charter School,2016,3.95,4.24,2,133,620,560,1820,Current Scholar,,2019 Fall,2016,2016,0,1,1,0,1,Macalester College,100,87,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,2020,4,6,Chemistry.,Physical Sciences,1,3.25,,,,,,,,,
a013900001cUbRf,Male,1,0,0,0,0,0,39700,6,118,1,Brownsburg High School,2019,3.956,4.1,107,637,,,,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,Macalester College,100,87,SOCIAL SCIENCES.,0,,,,,,,,,,,,,,,,
a017000001JTOnt,Female,0,1,0,0,0,0,13000,5,44,1,California Academy Of Mathematics And Science,2013,,3.91,,,610,620,1770,Scholar Alumni,,2016 Spring,2013,2013,0,1,1,0,0,UC Santa Barbara,83,85,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,2017,4,12,Biology,Biology,1,2.91,2.79,3.23,,,,B.S.,,,
a017000001JTP9w,Female,0,0,0,0,0,0,64104,5,218,1,San Pedro High School,2014,,3.6,,,520,560,1720,Scholar Alumni,,2018 Spring,2014,,0,0,0,0,0,UC Santa Barbara,83,85,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,2018,4,12,Biology,Biology,1,2.67,2.6,,,,,,,,
a017000001JTP5F,Female,1,0,0,0,0,0,18270,2,111,1,Woodrow Wilson High School,2012,,4.17,,,500,540,1570,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,UC Santa Barbara,83,85,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.: Communication and Media Studies.",0,2016,4,11,Communications,Communication/Journalism,0,3.35,3.56,3.52,2.65,,,B.A.,,,
a017000001JTPBd,Female,0,1,0,0,0,0,13665,5,46,1,Foshay Learning Center,2013,,3.83,,,590,510,1610,Scholar Alumni,,2017 Spring,2013,,0,0,0,0,0,UC Santa Barbara,83,85,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.: Communication and Media Studies.",0,2017,4,12,"Language, Culture and Society",Foreign Language/Linguistics,0,3.6,2.8,2.96,,,,B.A.,"5,000-9,999",,
a017000001JTP55,Female,1,0,0,0,0,0,35632,4,142,0,William Howard Taft High School,2012,,3.5,,,590,650,1880,Scholar Alumni,SCS Graduate Student,2018 Fall,2012,,0,0,0,0,0,UC Santa Barbara,83,85,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,2021,9,14,MD Program,Health Professions,1,3,3.49,3.49,2.87,,,B.S.,"10,000-19,999","Employed, full-time",Yes
a017000001Q8JAp,Female,0,1,0,0,0,0,35121,4,140,1,Humanities & Arts Academy of Los Angeles,2015,,4.138,1,77,450,480,1370,Scholar Alumni,,2019 Spring,2015,2015,1,1,2,0,0,UC Santa Barbara,83,85,UNDECLARED.: Undeclared.,0,2019,4,10,History with a minor in Labor Studies,History,0,3.66,,,,,,B.A.,No Student Loans,,
a017000001JTP3z,Female,0,1,0,0,0,0,46765,5,159,0,Downtown Magnets High School,2012,,4.01,,,460,440,1410,Scholar Alumni,,2017 Spring,2012,,0,0,0,0,0,UC Santa Barbara,83,85,NATURAL RESOURCES AND CONSERVATION.: Environmental Studies.,0,2017,5,16,Mathematics,Math and Stats,1,3.09,3.55,3.51,2.85,,,B.A.,,,
a013900001WSyQW,Female,0,1,0,0,0,0,32738,4,130,1,Granada Hills High School,2016,3.6,3.98,,1090,640,590,1840,Current Scholar,,2019 Spring,2016,2016,1,1,2,1,0,UC Santa Barbara,83,85,PSYCHOLOGY.: Physiological Psychology/Psychobiology.,0,2020,4,7,Biopsychology.,Multi/Interdisciplinary Studies,1,3.14,,,,,,,,,
a017000001JTP4z,Male,1,0,0,0,0,0,14364,4,57,0,Harbor Teacher Preparation Academy,2012,,3.5,,,600,590,1830,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,UC Santa Barbara,83,85,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Pharmaceutical Sciences.,1,2016,4,12,Social Ecology,Multi/Interdisciplinary Studies,0,3.36,3.35,3.32,3.92,,,B.S.,,,
a017000001JTPC2,Male,0,1,0,0,0,0,45331,5,154,1,Rancho Dominguez Preparatory School,2013,,3.6,,,630,550,1710,Scholar Alumni,,2017 Spring,2013,,0,0,0,0,0,UC Santa Barbara,83,85,NATURAL RESOURCES AND CONSERVATION.: Environmental Studies.,0,2017,4,14,Environmental Studies,Natural Resources and Conservation,0,3.1,3.1,3,,,,B.A.,"10,000-19,999",,
a017000001JTPA8,Female,0,1,0,0,0,0,33302,5,113,1,Los Angeles Center Enriched Studies,2014,,3.747,,,,,,Scholar Alumni,,2018 Spring,2014,,0,0,0,0,0,UC Santa Barbara,83,85,SOCIAL SCIENCES.: Political Science and Government.,0,2018,4,12,Environmental Studies; Comparative Literature,Natural Resources and Conservation,0,3.08,2.75,,,,,,,,
a013900001YagkF,Female,0,1,0,0,0,0,13329,5,45,1,Alliance Environmental Science and Technology,2017,3.78,4.14,5,136,660,680,1340,Current Scholar,,2019 Fall,2017,2017,0,1,1,0,0,UC Santa Barbara,83,85,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,2021,4,6,Environmental Studies.,Natural Resources and Conservation,0,3.1,,,,,,,,,
a017000001JTPEk,Female,0,1,0,0,0,0,17634,3,85,1,Middle College High School,2014,,3.7,,,480,490,1500,Scholar Alumni,,2018 Spring,2014,2014,1,1,2,0,0,UC Santa Barbara,83,85,PHILOSOPHY AND RELIGIOUS STUDIES.: Religion/Religious Studies.,0,2018,4,10,Religious Studies,Philosophy and Religious Studies,0,3.37,,,,,,,,,
a013900001WSy9y,Female,0,1,0,0,0,0,67000,5,228,1,Rancho Dominguez Preparatory School,2016,3.73,3.98,5,125,540,520,1530,Current Scholar,,2019 Spring,2016,,0,0,0,0,0,UC Santa Barbara,83,85,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,2020,4,6,Geological and Earth Sciences/Geosciences.,Physical Sciences,1,2.37,,,,,,,,,
a013900001YJIv2,Female,0,1,0,0,0,0,54054,3,260,1,Downtown Magnets High School,2018,3.4,3.45,36,274,550,670,1220,Current Scholar,,2019 Fall,2018,2017,1,0,1,0,0,UC Santa Barbara,83,85,BIOLOGICAL AND BIOMEDICAL SCIENCES:. Biopsychology,1,2021 W,2.5,2,Applied Psychology.,Psychology,0,1.8,,,,,,,,,
a017000001JTOn0,Male,1,0,0,0,0,0,70000,5,238,0,Loyola High School,2013,,3.3,,,500,540,1570,Scholar Alumni,,2017 Fall,2013,2012,1,0,1,0,0,UC Santa Barbara,83,85,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.: Business Administration, Management and Operations.",0,2017 W,3.5,11,Economics,Social Sciences,0,3.04,3.1,3.1,,,,,,,
a017000001JTOoJ,Female,0,0,1,1,0,0,16000,2,97,1,Carson High School,2013,,4.01,,,490,550,1600,Scholar Alumni,,2017 Spring,2013,2013,0,1,1,0,0,UC Santa Barbara,83,85,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.: Communication and Media Studies.",0,2017,4,12,Sociology,Social Sciences,0,3.2,2.85,2.8,,,,B.A.,"5,000-9,999",,
a013900001WTXA3,Female,1,0,0,0,0,0,8400,2,51,1,View Park Prepatory Accelerated Charter High School,2016,3.61,3.64,,,470,470,1490,Current Scholar,,2019 Fall,2016,,1,0,1,0,0,UC Santa Barbara,83,85,LEGAL PROFESSIONS AND STUDIES.: Pre-Law Studies.,0,2020,4,7,Sociology.,Social Sciences,0,3.2,,,,,,,,,
a013900001WSyB6,Female,0,1,0,0,0,0,57522,4,229,0,Alliance Marc and Eva Stern Math and Science School,2016,3.74,4,8,166,460,550,1570,Current Scholar,,2019 Fall,2016,,1,0,1,0,0,UC Santa Barbara,83,85,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.: Communication and Media Studies.",0,2020 W,3.5,8,Film/Cinema/Video Studies.,Visual and Performing Arts,0,3.47,,,,,,,,,
a013900001YJJ8x,Male,0,1,0,0,0,0,57603,3,277,1,Franscisco Bravo Medical  Magnet High School,2018,3.567,3.667,40,419,760,510,1270,Current Scholar,,,2018,2017,1,0,1,0,0,UC Santa Barbara,83,85,ENGINEERING.,1,,,,,,,,,,,,,,,,
a013900001cVXoa,Female,0,1,0,0,0,0,40835,4,163,1,Bishop Montgomery High School,2019,3.781,4.406,0,,,,1360,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,UC Santa Barbara,83,85,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",0,,,,,,,,,,,,,,,,
a013900001WSxhC,Male,0,1,0,0,0,0,50319,5,171,0,Franscisco Bravo Medical  Magnet High School,2016,3.7,3.9,18,433,650,560,1760,Current Scholar,,2019 Fall,2016,2016,0,1,1,0,1,Colorado College,76,84,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,2020,4,6,Mathematics.,Math and Stats,1,2.78,,,,,,,,,
a013900001Yagng,Female,0,1,0,0,1,0,27992,4,112,1,Belmont High School,2017,3.881,4.181,9,178,530,650,1180,Current Scholar,Did Not Renew,2019 Fall,2017,2017,0,1,1,1,0,Colorado College,76,84,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,2021,4,3,Anthropology.,Social Sciences,0,3.06,,,,,,,,,
a017000001JTPER,Female,1,0,0,0,0,0,22968,6,68,0,Leuzinger High School,2013,,3.9,,,580,460,1520,Scholar Alumni,,2018 Spring,2013,2013,1,1,2,0,0,UC San Diego,93,81,ENGINEERING.: Engineering.,1,2017,4,15,Biochemistry and Cell Biology,Biology,1,3.5,3.333,3.34,,,,B.S.,No Student Loans,,
a017000001JTPEr,Male,0,0,1,1,0,0,44102,6,131,1,Schurr High School,2014,,3.9,,,660,630,1900,Scholar Alumni,,2018 Spring,2014,2014,1,1,2,0,0,UC San Diego,93,81,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,2018,4,10,Biochemistry and Cell Biology,Biology,1,3.47,,,,,,,,,
a017000001JTPEM,Female,1,0,0,0,0,0,22956,6,68,0,Leuzinger High School,2013,,3.7,,,610,530,1780,Scholar Alumni,,2018 Spring,2013,2013,1,1,2,0,0,UC San Diego,93,81,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Molecular Biology.,1,2017,4,14,Biochemistry/Chemistry,Biology,1,3.47,3.825,3.866,,,,B.S.,,,
a017000001Q8JEI,Female,0,0,0,1,0,0,49721,4,198,1,Academy of Medical Arts at Carson Complex High School,2015,,4.114,5,141,540,560,1630,Scholar Alumni,,2019 Spring,2015,,1,0,1,0,0,UC San Diego,93,81,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biochemistry.,1,2019,4,10,Microbiology,Biology,1,3,,,,,,B.S.,No Student Loans,,
a013900001YJK4K,Male,0,0,1,0,0,0,41297,4,165,1,William Howard Taft High School,2018,3.657,3.982,32,605,650,680,1330,Current Scholar,Summer Academy,2019 Fall,2018,2017,1,1,2,1,0,UC San Diego,93,81,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Neurobiology and Neurophysiology.,1,2021 W,2.5,2,Neurobiology and Neurophysiology.,Biology,1,3.2,,,,,,,,,
a017000001P6W8e,Female,0,0,0,1,0,0,24000,3,115,1,Lawndale High School,2014,,4.3,,,560,560,1730,Scholar Alumni,,2018 Fall,2014,,1,0,1,0,0,UC San Diego,93,81,SOCIAL SCIENCES.: International Relations and Affairs.,0,2018,4,11,International Business.,Business,0,3.3,2,,,,,,,,
a013900001WSyZE,Female,0,1,0,0,0,0,9030,5,31,1,San Pedro High School,2016,3.6,3.956,42,540,650,530,1780,Current Scholar,,2019 Fall,2016,2016,1,1,2,1,0,UC San Diego,93,81,ENGINEERING.: Biomedical/Medical Engineering.,1,2021,5,8,Bioengineering and Biomedical Engineering.,Engineering,1,2.77,,,,,,,,,
a017000001JTPBt,Male,0,0,1,1,0,0,66264,4,264,1,Los Angeles Center Enriched Studies,2013,,3.85,,,690,770,2150,Scholar Alumni,,2018 Spring,2013,,0,0,0,0,0,UC San Diego,93,81,ENGINEERING.: Chemical Engineering.,1,2018,5,15,Chemical Engineering,Engineering,1,2.34,2.133,2,,,,,,,
a017000001JTOoI,Male,0,0,1,1,0,0,39563,6,117,1,William Howard Taft High School,2013,,4,,,650,630,1900,Scholar Alumni,,2017 Fall,2013,2013,0,1,1,0,0,UC San Diego,93,81,SOCIAL SCIENCES.: Economics.,0,2017,4,12,Computer Engineering; Economics,Engineering,1,3.09,3.54,3.566,,,,B.S.,,,
a017000001Q8JCM,Male,0,1,0,0,0,0,21598,4,86,0,Bell High School,2015,,4.077,56,797,680,630,1890,Current Scholar,,2019 Fall,2015,,0,0,0,0,0,UC San Diego,93,81,ENGINEERING.: Nanoengineering.,1,2020,5,10,Engineering,Engineering,1,2.92,,,,,,,,,
a013900001WSyI8,Male,1,1,0,0,0,0,48408,4,193,1,Middle College High School,2016,3.65,3.77,14,100,620,480,1580,Current Scholar,,2019 Spring,2016,2016,1,1,2,0,1,UC San Diego,93,81,ENGINEERING.: Electrical and Electronics Engineering.,1,2020,4,7,Mechanical Engineering.,Engineering,1,2.54,,,,,,,,,
a017000001Q8JJw,Male,0,0,1,1,0,0,34261,5,116,1,William Howard Taft High School,2015,,4.164,28,598,690,610,2090,Scholar Alumni,,2019 Spring,2015,2015,1,1,2,1,0,UC San Diego,93,81,MATHEMATICS AND STATISTICS.: Mathematics.,1,2019,4,11,Structural Engineering.,Engineering,1,2.93,,,,,,,,,
a013900001WSyUn,Male,1,0,0,0,0,0,76086,5,259,0,Magnolia Science Academy 3,2016,3.95,4.23,1,34,680,590,1880,Current Scholar,,2019 Fall,2016,2016,0,1,1,1,0,UC San Diego,93,81,ENGINEERING.: Engineering.,1,2020,4,10,Structural Engineering.,Engineering,1,3.6,,,,,,,,,
a013900001Xzbmx,Female,0,1,0,0,0,1,63360,6,188,0,Downtown Magnets High School,2018,3.533,3.658,23,281,510,590,1100,Current Scholar,,2019 Spring,2018,2017,1,0,1,0,0,UC San Diego,93,81,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,0,2022,4,1,English Literature (British and Commonwealth).,English,0,3.43,,,,,,,,,
a017000001P6W3t,Female,0,0,1,1,0,0,51716,5,176,1,Granada Hills High School,2014,,4,,,760,730,2260,Scholar Alumni,,2018 Spring,2014,,1,0,1,0,0,UC San Diego,93,81,UNDECLARED.: Undeclared.,0,2018,4,10,Human Development,Family and Consumer Sciences,0,3.51,3.566,,,,,B.S.,"20,000-29,999",,
a013900001YKFqi,Male,0,1,0,0,0,0,60341,5,205,1,Middle College High School,2018,3.457,3.582,16,84,800,620,1420,Current Scholar,,2019 Spring,2018,2017,1,0,1,0,0,UC San Diego,93,81,MATHEMATICS AND STATISTICS.: Mathematics and Statistics.,1,2022,4,1,Mathematics.,Math and Stats,1,4,,,,,,,,,
a013900001XRaht,Female,0,1,0,0,0,0,16800,5,57,1,Sherman Oaks Center Enriched Studies,2017,3.529,3.779,39,262,680,630,1310,Current Scholar,,2019 Spring,2017,2017,1,1,2,1,0,UC San Diego,93,81,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Physiology, Pathology and Related Sciences.",1,2021,4,3,Biological and Physical Sciences.,Multi/Interdisciplinary Studies,1,2.82,,,,,,,,,
a017000001JTPEX,Female,0,0,0,1,0,0,40000,3,192,0,Dr. Olga Mohan High School,2014,,4.13,,,570,510,1620,Scholar Alumni,,2018 Spring,2014,2014,1,1,2,1,0,UC San Diego,93,81,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Neuroscience.,1,2018,4,12,Cognitive Science.,Multi/Interdisciplinary Studies,1,3.23,,,,,,,,,
a017000001JTP45,Male,0,0,0,0,0,1,42000,5,143,0,Carson High School,2012,,3.65,,,570,620,1790,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,UC San Diego,93,81,PHILOSOPHY AND RELIGIOUS STUDIES.: Religion/Religious Studies.,0,2016,4,15,Study of Religion,Philosophy and Religious Studies,0,3.53,3.566,3.288,3.35,,,B.A.,"20,000-29,999","Employed, full-time",Eventually
a017000001Q8JJ8,Female,0,1,0,0,0,0,62970,4,251,1,Synergy Quantum Academy High School,2015,,3.82,11,138,610,610,1770,Current Scholar,,2019 Fall,2015,2015,0,1,1,1,0,UC San Diego,93,81,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biochemistry.,1,2019 W,3.5,12,Chemistry.,Physical Sciences,1,2.6,,,,,,,,,
a017000001Q8JI0,Female,0,1,0,0,0,0,16524,8,39,1,Dominguez Senior High School,2015,,4.286,4,451,580,520,1670,Current Scholar,,2019 Fall,2015,2015,0,1,1,0,0,UC San Diego,93,81,ENGINEERING.: Mechanical Engineering.,1,2020,5,11,Physics,Physical Sciences,1,2.62,,,,,,,,,
